id,name,parkCode,fullName,states,designation,url
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,tica,Timpanogos Cave National Monument,UT,National Monument,http://www.nps.gov/tica/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,vick,Vicksburg National Military Park,"MS,LA",National Military Park,http://www.nps.gov/vick/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,whis,Whiskeytown National Recreation Area,CA,National Recreation Area,http://www.nps.gov/whis/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,whsa,White Sands National Park,NM,National Park,http://www.nps.gov/whsa/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,wrbr,Wright Brothers National Memorial,NC,National Memorial,http://www.nps.gov/wrbr/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,yose,Yosemite National Park,CA,National Park,http://www.nps.gov/yose/
1D08E7AD-5634-4185-80F4-B4C3CB5BD927,Entrance Passes for Sale,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,alca,Alcatraz Island ,CA,,http://www.nps.gov/alca/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,boaf,Boston African American National Historic Site,MA,National Historic Site,http://www.nps.gov/boaf/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,cuis,Cumberland Island National Seashore,GA,National Seashore,http://www.nps.gov/cuis/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,elis,Ellis Island Part of Statue of Liberty National Monument,"NJ,NY",Part of Statue of Liberty National Monument,http://www.nps.gov/elis/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,maca,Mammoth Cave National Park,KY,National Park,http://www.nps.gov/maca/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,nebe,New Bedford Whaling National Historical Park,MA,National Historical Park,http://www.nps.gov/nebe/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,rigr,Rio Grande Wild & Scenic River,TX,Wild & Scenic River,http://www.nps.gov/rigr/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,stli,Statue Of Liberty National Monument,NY,National Monument,http://www.nps.gov/stli/
63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,stsp,Star-Spangled Banner National Historic Trail,"MD,VA,DC",National Historic Trail,http://www.nps.gov/stsp/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,ebla,Ebey's Landing National Historical Reserve,WA,National Historical Reserve,http://www.nps.gov/ebla/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
BBB07B4A-2217-4FEA-AFD5-1E3B2ED674FF,Ferry - Vehicle,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,acad,Acadia National Park,ME,National Park,http://www.nps.gov/acad/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,alca,Alcatraz Island ,CA,,http://www.nps.gov/alca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,alfl,Alibates Flint Quarries National Monument,TX,National Monument,http://www.nps.gov/alfl/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,alpo,Allegheny Portage Railroad National Historic Site,PA,National Historic Site,http://www.nps.gov/alpo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,anjo,Andrew Johnson National Historic Site,TN,National Historic Site,http://www.nps.gov/anjo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,azru,Aztec Ruins National Monument,NM,National Monument,http://www.nps.gov/azru/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,band,Bandelier National Monument,NM,National Monument,http://www.nps.gov/band/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,beol,Bent's Old Fort National Historic Site,CO,National Historic Site,http://www.nps.gov/beol/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,blrv,Blackstone River Valley National Historical Park,"RI,MA",National Historical Park,http://www.nps.gov/blrv/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,brca,Bryce Canyon National Park,UT,National Park,http://www.nps.gov/brca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cari,Cane River Creole National Historical Park,LA,National Historical Park,http://www.nps.gov/cari/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,casa,Castillo de San Marcos National Monument,FL,National Monument,http://www.nps.gov/casa/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,crla,Crater Lake National Park,OR,National Park,http://www.nps.gov/crla/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cuis,Cumberland Island National Seashore,GA,National Seashore,http://www.nps.gov/cuis/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,dena,Denali National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/dena/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,fola,Fort Laramie National Historic Site,WY,National Historic Site,http://www.nps.gov/fola/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,gree,Greenbelt Park,MD,Park,http://www.nps.gov/gree/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,grsm,Great Smoky Mountains National Park,"NC,TN",National Park,http://www.nps.gov/grsm/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,hatu,Harriet Tubman Underground Railroad National Historical Park,MD,National Historical Park,http://www.nps.gov/hatu/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,inde,Independence National Historical Park,PA,National Historical Park,http://www.nps.gov/inde/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,jaga,James A Garfield National Historic Site,OH,National Historic Site,http://www.nps.gov/jaga/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,jeca,Jewel Cave National Monument,SD,National Monument,http://www.nps.gov/jeca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,joda,John Day Fossil Beds National Monument,OR,National Monument,http://www.nps.gov/joda/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,jofl,Johnstown Flood National Memorial,PA,National Memorial,http://www.nps.gov/jofl/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,kala,Kalaupapa National Historical Park,HI,National Historical Park,http://www.nps.gov/kala/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,knri,Knife River Indian Villages National Historic Site,ND,National Historic Site,http://www.nps.gov/knri/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,lowe,Lowell National Historical Park,MA,National Historical Park,http://www.nps.gov/lowe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,mabi,Marsh - Billings - Rockefeller National Historical Park,VT,National Historical Park,http://www.nps.gov/mabi/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,mimi,Minuteman Missile National Historic Site,SD,National Historic Site,http://www.nps.gov/mimi/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,misp,Mill Springs Battlefield National Monument,KY,National Monument,http://www.nps.gov/misp/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,mopi,Mormon Pioneer National Historic Trail,"IL,IA,NE,UT,WY",National Historic Trail,http://www.nps.gov/mopi/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,moru,Mount Rushmore National Memorial,SD,National Memorial,http://www.nps.gov/moru/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,natc,Natchez National Historical Park,MS,National Historical Park,http://www.nps.gov/natc/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,nebe,New Bedford Whaling National Historical Park,MA,National Historical Park,http://www.nps.gov/nebe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,oreg,Oregon National Historic Trail,"ID,KS,MO,NE,OR,WA,WY",National Historic Trail,http://www.nps.gov/oreg/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,pais,Padre Island National Seashore,TX,National Seashore,http://www.nps.gov/pais/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,pefo,Petrified Forest National Park,AZ,National Park,http://www.nps.gov/pefo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,peri,Pea Ridge National Military Park,AR,National Military Park,http://www.nps.gov/peri/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,poex,Pony Express National Historic Trail,"CA,CO,KS,MO,NE,NV,UT,WY",National Historic Trail,http://www.nps.gov/poex/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,pore,Point Reyes National Seashore,CA,National Seashore,http://www.nps.gov/pore/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,pull,Pullman National Historical Park,IL,National Historical Park,http://www.nps.gov/pull/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,redw,Redwood National and State Parks,CA,National and State Parks,http://www.nps.gov/redw/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,rigr,Rio Grande Wild & Scenic River,TX,Wild & Scenic River,http://www.nps.gov/rigr/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,saan,San Antonio Missions National Historical Park,TX,National Historical Park,http://www.nps.gov/saan/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,safe,Santa Fe National Historic Trail,"CO,KS,MO,NM,OK",National Historic Trail,http://www.nps.gov/safe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,shen,Shenandoah National Park,VA,National Park,http://www.nps.gov/shen/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,stge,Ste. Geneviève National Historical Park,MO,National Historical Park,
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,tapr,Tallgrass Prairie National Preserve,KS,National Preserve,http://www.nps.gov/tapr/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,timu,Timucuan Ecological & Historic Preserve,FL,Ecological & Historic Preserve,http://www.nps.gov/timu/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,ulsg,Ulysses S Grant National Historic Site,MO,National Historic Site,http://www.nps.gov/ulsg/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,upde,Upper Delaware Scenic & Recreational River,"NY,PA",Scenic & Recreational River,http://www.nps.gov/upde/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,vafo,Valley Forge National Historical Park,PA,National Historical Park,http://www.nps.gov/vafo/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,vall,Valles Caldera National Preserve,NM,National Preserve,http://www.nps.gov/vall/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,vick,Vicksburg National Military Park,"MS,LA",National Military Park,http://www.nps.gov/vick/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,waco,Waco Mammoth National Monument,TX,National Monument,http://www.nps.gov/waco/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,whis,Whiskeytown National Recreation Area,CA,National Recreation Area,http://www.nps.gov/whis/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,whsa,White Sands National Park,NM,National Park,http://www.nps.gov/whsa/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,wicr,Wilson's Creek National Battlefield,MO,National Battlefield,http://www.nps.gov/wicr/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,yuch,Yukon - Charley Rivers National Preserve,AK,National Preserve,http://www.nps.gov/yuch/
802BE109-511F-47D9-84D5-18DDA1C90771,Fire Extinguisher,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,beol,Bent's Old Fort National Historic Site,CO,National Historic Site,http://www.nps.gov/beol/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,choh,Chesapeake & Ohio Canal National Historical Park,"DC,MD,WV",National Historical Park,http://www.nps.gov/choh/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,deto,Devils Tower National Monument,WY,National Monument,http://www.nps.gov/deto/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,grsa,Great Sand Dunes National Park & Preserve,CO,National Park & Preserve,http://www.nps.gov/grsa/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,heho,Herbert Hoover National Historic Site,IA,National Historic Site,http://www.nps.gov/heho/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,kaww,Katahdin Woods and Waters National Monument,ME,National Monument,http://www.nps.gov/kaww/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,maca,Mammoth Cave National Park,KY,National Park,http://www.nps.gov/maca/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,mapr,Manhattan Project National Historical Park,"NM,WA,TN",National Historical Park,http://www.nps.gov/mapr/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,mnrr,Missouri National Recreational River,"SD,NE",National Recreational River,http://www.nps.gov/mnrr/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,olym,Olympic National Park,WA,National Park,http://www.nps.gov/olym/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,pohe,Potomac Heritage National Scenic Trail,"DC,MD,PA,VA",National Scenic Trail,http://www.nps.gov/pohe/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,redw,Redwood National and State Parks,CA,National and State Parks,http://www.nps.gov/redw/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
