amenity_id,amenity_name,park_code,park_name,park_states,park_designation,park_url
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),hatu,Harriet Tubman Underground Railroad National Historical Park,MD,National Historical Park,http://www.nps.gov/hatu/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),kala,Kalaupapa National Historical Park,HI,National Historical Park,http://www.nps.gov/kala/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),mapr,Manhattan Project National Historical Park,"NM,WA,TN",National Historical Park,http://www.nps.gov/mapr/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),nace,National Capital Parks-East ,DC,,http://www.nps.gov/nace/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),neri,New River Gorge National Park & Preserve,WV,National Park & Preserve,http://www.nps.gov/neri/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),olym,Olympic National Park,WA,National Park,http://www.nps.gov/olym/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),pefo,Petrified Forest National Park,AZ,National Park,http://www.nps.gov/pefo/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),rigr,Rio Grande Wild & Scenic River,TX,Wild & Scenic River,http://www.nps.gov/rigr/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),seki,Sequoia & Kings Canyon National Parks,CA,National Parks,http://www.nps.gov/seki/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),shen,Shenandoah National Park,VA,National Park,http://www.nps.gov/shen/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),ulsg,Ulysses S Grant National Historic Site,MO,National Historic Site,http://www.nps.gov/ulsg/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
2E5D791D-B040-45FD-9B61-82979A984102,Fuel (Unleaded),yose,Yosemite National Park,CA,National Park,http://www.nps.gov/yose/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,acad,Acadia National Park,ME,National Park,http://www.nps.gov/acad/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,alca,Alcatraz Island ,CA,,http://www.nps.gov/alca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,alfl,Alibates Flint Quarries National Monument,TX,National Monument,http://www.nps.gov/alfl/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,alpo,Allegheny Portage Railroad National Historic Site,PA,National Historic Site,http://www.nps.gov/alpo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,ande,Andersonville National Historic Site,GA,National Historic Site,http://www.nps.gov/ande/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,anti,Antietam National Battlefield,MD,National Battlefield,http://www.nps.gov/anti/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,apco,Appomattox Court House National Historical Park,VA,National Historical Park,http://www.nps.gov/apco/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,arho,"Arlington House, The Robert  E. Lee Memorial ",VA,,http://www.nps.gov/arho/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,azru,Aztec Ruins National Monument,NM,National Monument,http://www.nps.gov/azru/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,badl,Badlands National Park,SD,National Park,http://www.nps.gov/badl/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,band,Bandelier National Monument,NM,National Monument,http://www.nps.gov/band/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,beol,Bent's Old Fort National Historic Site,CO,National Historic Site,http://www.nps.gov/beol/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,bepa,Belmont-Paul Women's Equality National Monument,DC,National Monument,http://www.nps.gov/bepa/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,bicy,Big Cypress National Preserve,FL,National Preserve,http://www.nps.gov/bicy/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,biho,Big Hole National Battlefield,MT,National Battlefield,http://www.nps.gov/biho/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,brca,Bryce Canyon National Park,UT,National Park,http://www.nps.gov/brca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,brcr,Brices Cross Roads National Battlefield Site,MS,National Battlefield Site,http://www.nps.gov/brcr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,buov,Butterfield Overland National Historic Trail,"MO,AR,OK,TX,NM,AZ,CA",National Historic Trail,http://www.nps.gov/buov/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cabr,Cabrillo National Monument,CA,National Monument,http://www.nps.gov/cabr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,caco,Cape Cod National Seashore,MA,National Seashore,http://www.nps.gov/caco/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cagr,Casa Grande Ruins National Monument,AZ,National Monument,http://www.nps.gov/cagr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,care,Capitol Reef National Park,UT,National Park,http://www.nps.gov/care/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cari,Cane River Creole National Historical Park,LA,National Historical Park,http://www.nps.gov/cari/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,casa,Castillo de San Marcos National Monument,FL,National Monument,http://www.nps.gov/casa/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cawo,Carter G. Woodson Home National Historic Site,DC,National Historic Site,http://www.nps.gov/cawo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cebe,Cedar Creek & Belle Grove National Historical Park,VA,National Historical Park,http://www.nps.gov/cebe/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cebr,Cedar Breaks National Monument,UT,National Monument,http://www.nps.gov/cebr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,chch,Chickamauga & Chattanooga National Military Park,"GA,TN",National Military Park,http://www.nps.gov/chch/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,choh,Chesapeake & Ohio Canal National Historical Park,"DC,MD,WV",National Historical Park,http://www.nps.gov/choh/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,clba,Clara Barton National Historic Site,MD,National Historic Site,http://www.nps.gov/clba/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cong,Congaree National Park,SC,National Park,http://www.nps.gov/cong/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,crla,Crater Lake National Park,OR,National Park,http://www.nps.gov/crla/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,cwdw,Civil War Defenses of Washington ,"DC,MD,VA",,http://www.nps.gov/cwdw/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,dena,Denali National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/dena/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,ebla,Ebey's Landing National Historical Reserve,WA,National Historical Reserve,http://www.nps.gov/ebla/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,edal,Edgar Allan Poe National Historic Site,PA,National Historic Site,http://www.nps.gov/edal/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,elca,El Camino Real de Tierra Adentro National Historic Trail,"NM,TX",National Historic Trail,http://www.nps.gov/elca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,elma,El Malpais National Monument,NM,National Monument,http://www.nps.gov/elma/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,euon,Eugene O'Neill National Historic Site,CA,National Historic Site,http://www.nps.gov/euon/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fodo,Fort Donelson National Battlefield,"KY,TN",National Battlefield,http://www.nps.gov/fodo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fola,Fort Laramie National Historic Site,WY,National Historic Site,http://www.nps.gov/fola/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fols,Fort Larned National Historic Site,KS,National Historic Site,http://www.nps.gov/fols/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fone,Fort Necessity National Battlefield,PA,National Battlefield,http://www.nps.gov/fone/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fopu,Fort Pulaski National Monument,GA,National Monument,http://www.nps.gov/fopu/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fosm,Fort Smith National Historic Site,"AR,OK",National Historic Site,http://www.nps.gov/fosm/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fosu,Fort Sumter and Fort Moultrie National Historical Park,SC,National Historical Park,http://www.nps.gov/fosu/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fous,Fort Union Trading Post National Historic Site,"MT,ND",National Historic Site,http://www.nps.gov/fous/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,fowa,Fort Washington Park,MD,Park,http://www.nps.gov/fowa/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,frde,Franklin Delano Roosevelt Memorial ,DC,,http://www.nps.gov/frde/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,frdo,Frederick Douglass National Historic Site,DC,National Historic Site,http://www.nps.gov/frdo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,frsp,Fredericksburg & Spotsylvania National Military Park,VA,National Military Park,http://www.nps.gov/frsp/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,glec,Glen Echo Park,MD,Park,http://www.nps.gov/glec/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,grsm,Great Smoky Mountains National Park,"NC,TN",National Park,http://www.nps.gov/grsm/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,gwmp,George Washington Memorial Parkway,"DC,MD,VA",Memorial Parkway,http://www.nps.gov/gwmp/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hafe,Harpers Ferry National Historical Park,"WV,VA,MD",National Historical Park,http://www.nps.gov/hafe/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hafo,Hagerman Fossil Beds National Monument,ID,National Monument,http://www.nps.gov/hafo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hart,Harriet Tubman National Historical Park,NY,National Historical Park,http://www.nps.gov/hart/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hatu,Harriet Tubman Underground Railroad National Historical Park,MD,National Historical Park,http://www.nps.gov/hatu/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,havo,Hawaiʻi Volcanoes National Park,HI,National Park,http://www.nps.gov/havo/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,home,Homestead National Historical Park,NE,National Historical Park,http://www.nps.gov/home/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,hosp,Hot Springs National Park,AR,National Park,http://www.nps.gov/hosp/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,inde,Independence National Historical Park,PA,National Historical Park,http://www.nps.gov/inde/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jaga,James A Garfield National Historic Site,OH,National Historic Site,http://www.nps.gov/jaga/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jeca,Jewel Cave National Monument,SD,National Monument,http://www.nps.gov/jeca/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jeff,Gateway Arch National Park,MO,National Park,http://www.nps.gov/jeff/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jofi,John Fitzgerald Kennedy National Historic Site,MA,National Historic Site,http://www.nps.gov/jofi/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jofl,Johnstown Flood National Memorial,PA,National Memorial,http://www.nps.gov/jofl/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,jotr,Joshua Tree National Park,CA,National Park,http://www.nps.gov/jotr/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,juba,Juan Bautista de Anza National Historic Trail,"AZ,CA",National Historic Trail,http://www.nps.gov/juba/
3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,kala,Kalaupapa National Historical Park,HI,National Historical Park,http://www.nps.gov/kala/
