park_id,park_url,park_name,park_code,park_latitude,park_longitude,park_designation
932C699A-5680-4EA3-8C62-69A6A7D286C5,https://www.nps.gov/pipe/index.htm,Pipestone National Monument,pipe,44.01351958,-96.32475523,National Monument
0477F67A-A350-449F-B001-848F867F2CA2,https://www.nps.gov/pisc/index.htm,Piscataway Park,pisc,38.6929,-77.067,Park
B87424A7-92C3-49BA-BF16-A2EB16882376,https://www.nps.gov/pore/index.htm,Point Reyes National Seashore,pore,38.05511241,-122.8797804,National Seashore
A0125F49-080E-4292-BD91-C1FA1657F547,https://www.nps.gov/poex/index.htm,Pony Express National Historic Trail,poex,42.2365761128,-109.266148417,National Historic Trail
F26E7620-3284-4F39-AB1B-98100B4AC6A7,https://www.nps.gov/poch/index.htm,Port Chicago Naval Magazine National Memorial,poch,38.05685472,-122.0301603,National Memorial
B7429C72-D8CA-46D9-8E89-E659259D8EEF,https://www.nps.gov/pohe/index.htm,Potomac Heritage National Scenic Trail,pohe,39.15060133,-77.52301085,National Scenic Trail
DC9185D6-CCA9-4F40-AE53-5D77DE35E202,https://www.nps.gov/popo/index.htm,Poverty Point National Monument,popo,32.6424361,-91.40829834,National Monument
E7C945ED-4224-4539-B2AE-97A5B229FA74,https://www.nps.gov/wicl/index.htm,President William Jefferson Clinton Birthplace Home National Historic Site,wicl,33.66758356,-93.59641868,National Historic Site
75DD7A23-4BCF-4D11-A407-E282C2417DA4,https://www.nps.gov/prsf/index.htm,Presidio of San Francisco,prsf,37.797,-122.4671,
28ECD546-FD68-4640-8A31-773F7F7A5211,https://www.nps.gov/prwi/index.htm,Prince William Forest Park,prwi,38.58589108,-77.38910997,Park
36223C80-D2F3-45E3-9C44-BEA58A072985,https://www.nps.gov/pull/index.htm,Pullman National Historical Park,pull,41.69429163,-87.60873824,National Historical Park
632CA28B-F67C-4BDB-A209-42A8332EE6D0,https://www.nps.gov/puho/index.htm,Puʻuhonua o Hōnaunau National Historical Park,puho,19.41268627,-155.9008789,National Historical Park
9C680E81-C4DC-46DD-BF33-8189828FF887,https://www.nps.gov/puhe/index.htm,Puʻukoholā Heiau National Historic Site,puhe,20.02772186,-155.8211629,National Historic Site
CF02A7E7-147F-4F1C-966B-FE3F2AE28DDC,https://www.nps.gov/rabr/index.htm,Rainbow Bridge National Monument,rabr,36.9943264317,-111.491484759,National Monument
31B7A1C7-104D-4D35-BC85-FEFAC3FECEB0,https://www.nps.gov/reer/index.htm,Reconstruction Era National Historical Park,reer,32.3868598938,-80.6511077881,National Historical Park
041B325C-A34F-4027-8E41-1DF3F9A1D799,https://www.nps.gov/redw/index.htm,Redwood National and State Parks,redw,41.37237268,-124.0318129,National and State Parks
3D026091-7EFB-405D-A8F2-D9109DE9740A,https://www.nps.gov/rich/index.htm,Richmond National Battlefield Park,rich,37.48774472,-77.29107785,National Battlefield Park
E1A636E5-E7AC-4B71-93DE-F1408F65C458,https://www.nps.gov/rigr/index.htm,Rio Grande Wild & Scenic River,rigr,29.881,-102.3188,Wild & Scenic River
0AEC82D5-0D49-492A-9936-DBE44AF69F09,https://www.nps.gov/rira/index.htm,River Raisin National Battlefield Park,rira,41.91291085,-83.37620464,National Battlefield Park
D06293DF-25C4-4065-B0C7-BA5A225D3BF3,https://www.nps.gov/rocr/index.htm,Rock Creek Park,rocr,38.95125063,-77.05002838,Park
67A56B17-F533-4A56-B2DA-26091C6AD295,https://www.nps.gov/romo/index.htm,Rocky Mountain National Park,romo,40.3556924,-105.6972879,National Park
0419867F-20D9-49CF-BC42-88F5A70AD32D,https://www.nps.gov/rowi/index.htm,Roger Williams National Memorial,rowi,41.8298955,-71.41056665,National Memorial
05106DE8-D6F2-4088-9834-79462FBDDA21,https://www.nps.gov/roca/index.htm,Roosevelt Campobello International Park,roca,44.8736,-66.9621,International Park
69F87C0F-AABE-4C34-97D3-F6DF33ACD772,https://www.nps.gov/rori/index.htm,Rosie the Riveter WWII Home Front National Historical Park,rori,37.90999027,-122.360156,National Historical Park
FDD929A5-1D56-41DD-8A04-5FF77023340C,https://www.nps.gov/ruca/index.htm,Russell Cave National Monument,ruca,34.97402063,-85.81560314,National Monument
BA5A0D58-E05F-44AE-94F1-10A88A4AF143,https://www.nps.gov/sahi/index.htm,Sagamore Hill National Historic Site,sahi,40.88579128,-73.49686438,National Historic Site
A6F169CF-B830-499C-A5EB-A35138C77589,https://www.nps.gov/sagu/index.htm,Saguaro National Park,sagu,32.20909636,-110.7574974,National Park
57B2D95A-6D3E-49D6-BF73-623D6BD33D06,https://www.nps.gov/sacr/index.htm,Saint Croix Island International Historic Site,sacr,45.12858838,-67.13363651,International Historic Site
5CB26B91-B888-46E0-95E1-0683A63C45B0,https://www.nps.gov/sacn/index.htm,Saint Croix National Scenic Riverway,sacn,45.70019235,-92.36126685,National Scenic Riverway
7E946FDE-C454-4361-98A5-F60158B42770,https://www.nps.gov/sapa/index.htm,Saint Paul's Church National Historic Site,sapa,40.89283511,-73.82577276,National Historic Site
0FC25325-87AA-4325-A6B7-C404D94B16DB,https://www.nps.gov/saga/index.htm,Saint-Gaudens National Historical Park,saga,43.4997238,-72.37333969,National Historical Park
3C5998C3-F130-4E4C-8BA4-C1B25E728CE0,https://www.nps.gov/sama/index.htm,Salem Maritime National Historic Site,sama,42.52024529,-70.88640867,National Historic Site
4E7F8D4B-68EC-4A1B-BB71-0A295EB08557,https://www.nps.gov/sapu/index.htm,Salinas Pueblo Missions National Monument,sapu,34.35423203,-106.2050309,National Monument
E84CCC52-A22F-42D6-86F1-198D818C25DD,https://www.nps.gov/sari/index.htm,Salt River Bay National Historical Park and Ecological Preserve,sari,17.77908602,-64.75519348,National Historical Park and Ecological Preserve
CCE1AD17-9B13-4D74-9CAC-0278D5477316,https://www.nps.gov/saan/index.htm,San Antonio Missions National Historical Park,saan,29.31262089,-98.4289522,National Historical Park
C75450D2-9223-4D5F-9BA4-28DBB92CD507,https://www.nps.gov/safr/index.htm,San Francisco Maritime National Historical Park,safr,37.81005871,-122.4244415,National Historical Park
63A8DCC0-0A62-4164-BF0B-51F6369B9E8B,https://www.nps.gov/sajh/index.htm,San Juan Island National Historical Park,sajh,48.51241933,-123.0610277,National Historical Park
2E4D4918-95DF-4D99-9DEC-C6ADEB330281,https://www.nps.gov/saju/index.htm,San Juan National Historic Site,saju,18.46873857,-66.11848623,National Historic Site
13E255FA-F68C-491C-828C-59E5B4FA2600,https://www.nps.gov/sand/index.htm,Sand Creek Massacre National Historic Site,sand,38.56414189,-102.5169542,National Historic Site
2B14155F-0E31-43F3-8B87-8B1DA6FA0BF7,https://www.nps.gov/safe/index.htm,Santa Fe National Historic Trail,safe,37.7276522226,-99.921969227,National Historic Trail
6E020F5D-3F97-4A43-88E6-C68254B55F2C,https://www.nps.gov/samo/index.htm,Santa Monica Mountains National Recreation Area,samo,34.09777606,-118.7708619,National Recreation Area
3D0F91B3-E847-4F75-9028-D26D269438F5,https://www.nps.gov/sara/index.htm,Saratoga National Historical Park,sara,42.99522612,-73.63386108,National Historical Park
A83EFD38-9FCF-4996-A957-FE416A8C6B6D,https://www.nps.gov/sair/index.htm,Saugus Iron Works National Historic Site,sair,42.46830664,-71.0076953,National Historic Site
48ED0744-7B8A-4FFD-BEFC-C4AC22A7D649,https://www.nps.gov/scbl/index.htm,Scotts Bluff National Monument,scbl,41.83464193,-103.7071351,National Monument
F5676388-94E5-45D2-8A51-344C825F5C12,https://www.nps.gov/semo/index.htm,Selma To Montgomery National Historic Trail,semo,32.27082092,-86.72823702,National Historic Trail
7E5A693C-2F63-44FD-B791-31FC8B8B6285,https://www.nps.gov/seki/index.htm,Sequoia & Kings Canyon National Parks,seki,36.71277299,-118.587429,National Parks
E991C8BC-C203-4A09-AFD5-87380CF5C387,https://www.nps.gov/shen/index.htm,Shenandoah National Park,shen,38.49236644,-78.46907715,National Park
B6E3A992-3217-4BC0-AC64-A699B45971CA,https://www.nps.gov/shil/index.htm,Shiloh National Military Park,shil,35.13850907,-88.3421072,National Military Park
6258CAD9-1932-4A40-8FA1-891C51978345,https://www.nps.gov/sitk/index.htm,Sitka National Historical Park,sitk,57.04718173,-135.3156876,National Historical Park
739AFEBE-BF00-4A3E-A369-85E74F6E6739,https://www.nps.gov/slbe/index.htm,Sleeping Bear Dunes National Lakeshore,slbe,44.92844962,-86.02706591,National Lakeshore
E01A7425-C74B-4E71-853D-681AD2FB948A,https://www.nps.gov/spar/index.htm,Springfield Armory National Historic Site,spar,42.1086368,-72.57967415,National Historic Site
F22ED7C4-DDB8-43F8-AAF2-D474864352DA,https://www.nps.gov/stsp/index.htm,Star-Spangled Banner National Historic Trail,stsp,39.2872505188,-76.6034317017,National Historic Trail
6E3608BE-63AA-4379-A543-97D2FCBF12F1,https://www.nps.gov/stli/index.htm,Statue Of Liberty National Monument,stli,40.6898,-74.0451,National Monument
EDD278F5-E9A8-4A40-BA41-9809ED8E025D,https://www.nps.gov/stge/index.htm,Ste. Geneviève National Historical Park,stge,37.9792171421,-90.0432157516,National Historical Park
3BF9BCEE-F6AE-4DEC-8F80-9CD23C0767BE,https://www.nps.gov/stea/index.htm,Steamtown National Historic Site,stea,41.40757521,-75.67037255,National Historic Site
89157226-8474-4BAE-B471-F1730993A468,https://www.nps.gov/stri/index.htm,Stones River National Battlefield,stri,35.87608652,-86.43078399,National Battlefield
E65E7D88-D280-4B41-B700-BF1DC219BA38,https://www.nps.gov/ston/index.htm,Stonewall National Monument,ston,40.7337799072,-74.0006866455,National Monument
52911672-4464-4569-984C-DC6DE1EE208F,https://www.nps.gov/sucr/index.htm,Sunset Crater Volcano National Monument,sucr,35.37114323,-111.510376,National Monument
76F87FF4-4BAD-453E-8013-2DA8924A5D94,https://www.nps.gov/tapr/index.htm,Tallgrass Prairie National Preserve,tapr,38.44023613,-96.5670822,National Preserve
2CA10B86-DCA3-456F-8C9A-A3A6C9288573,https://www.nps.gov/thko/index.htm,Thaddeus Kosciuszko National Memorial,thko,39.94345312,-75.14732045,National Memorial
C59FE971-54EE-447C-9DCE-CB781949B0B8,https://www.nps.gov/whho/index.htm,The White House and President's Park,whho,38.89541886,-77.03654147,
B32A4A36-E7CC-4A93-97DB-3F48565D2DA4,https://www.nps.gov/thrb/index.htm,Theodore Roosevelt Birthplace National Historic Site,thrb,40.7386469,-73.98903703,National Historic Site
B4AEC074-8652-4B0A-8963-4CD60ECA2349,https://www.nps.gov/thri/index.htm,Theodore Roosevelt Inaugural National Historic Site,thri,42.90146781,-78.87248411,National Historic Site
42D7081F-2B9B-449C-9BF2-785850AE4865,https://www.nps.gov/this/index.htm,Theodore Roosevelt Island,this,38.89584162,-77.06241918,
B5FE5682-7981-47DD-AC96-13F4B33A466E,https://www.nps.gov/thro/index.htm,Theodore Roosevelt National Park,thro,47.17777274,-103.4300083,National Park
FE5E320D-BFCC-41EE-8113-BFEA9D6CA8CD,https://www.nps.gov/thco/index.htm,Thomas Cole National Historic Site,thco,42.22570607,-73.86154864,National Historic Site
BFE248C8-40CD-4DC8-AC07-AE61A0D81FF3,https://www.nps.gov/edis/index.htm,Thomas Edison National Historical Park,edis,40.78549896,-74.23821139,National Historical Park
2D0C31DF-BE78-42A8-812E-1A44602B3D40,https://www.nps.gov/thje/index.htm,Thomas Jefferson Memorial,thje,38.88101431,-77.03632572,
DD9075B8-4AC2-4FA4-83F4-A08DFD705C25,https://www.nps.gov/thst/index.htm,Thomas Stone National Historic Site,thst,38.52934443,-77.037813,National Historic Site
26FBF456-94A2-413C-87D9-DDBCD96815FA,https://www.nps.gov/tica/index.htm,Timpanogos Cave National Monument,tica,40.44039719,-111.7093944,National Monument
A1C5A868-68A9-4403-B762-531EBA300E3C,https://www.nps.gov/timu/index.htm,Timucuan Ecological & Historic Preserve,timu,30.47251894,-81.49950104,Ecological & Historic Preserve
69C5BC24-3065-401D-86C2-3FAC411E1327,https://www.nps.gov/tont/index.htm,Tonto National Monument,tont,33.64842945,-111.1135627,National Monument
5216C131-B847-4A97-ACF1-4864714007FF,https://www.nps.gov/tosy/index.htm,Touro Synagogue National Historic Site,tosy,41.4893,-71.3121,National Historic Site
07A92FEB-682E-4895-8070-3323BC6F9EF7,https://www.nps.gov/trte/index.htm,Trail Of Tears National Historic Trail,trte,36.0530021046,-89.6761041963,National Historic Trail
C315119F-1597-4C44-A8FA-60D707730FF0,https://www.nps.gov/tule/index.htm,Tule Lake National Monument,tule,41.88727902,-121.3744818,National Monument
A576B9F9-5C0A-453C-8DB0-939883FFA57A,https://www.nps.gov/tusk/index.htm,Tule Springs Fossil Beds National Monument,tusk,36.3893217,-115.3202223,National Monument
59E30CB1-C2C3-4444-BCA9-29B0FE16DCCD,https://www.nps.gov/tuma/index.htm,Tumacácori National Historical Park,tuma,31.567824,-111.051223,National Historical Park
0C7D40DF-85BC-439E-BE58-34E11C1D4095,https://www.nps.gov/tupe/index.htm,Tupelo National Battlefield,tupe,34.25557705,-88.73708623,National Battlefield
5AAB8CB5-2F62-4BD7-82D1-E19963FA94C1,https://www.nps.gov/tuai/index.htm,Tuskegee Airmen National Historic Site,tuai,32.45538671,-85.67983321,National Historic Site
3A9B0972-7F97-4F8C-9B44-A5FA8DEB1AC1,https://www.nps.gov/tuin/index.htm,Tuskegee Institute National Historic Site,tuin,32.42962115,-85.70488498,National Historic Site
64B7871C-C058-45BA-BB7C-D3EAD50B23E8,https://www.nps.gov/tuzi/index.htm,Tuzigoot National Monument,tuzi,34.77296377,-112.0279069,National Monument
89303609-703C-43CB-BA65-5BB96C3698C2,https://www.nps.gov/ulsg/index.htm,Ulysses S Grant National Historic Site,ulsg,38.55182374,-90.35169255,National Historic Site
09812D3A-1E2B-4402-9ABC-31C79BCB9F6B,https://www.nps.gov/upde/index.htm,Upper Delaware Scenic & Recreational River,upde,41.66172578,-75.03861562,Scenic & Recreational River
8908E0CA-3603-4578-B957-837F9813E6D5,https://www.nps.gov/vall/index.htm,Valles Caldera National Preserve,vall,35.91682872,-106.5195724,National Preserve
41813A9C-A947-4078-9DAA-4CE952F4E512,https://www.nps.gov/vafo/index.htm,Valley Forge National Historical Park,vafo,40.10054985,-75.44581889,National Historical Park
C200ADA5-F162-4D77-A820-950E13925129,https://www.nps.gov/vama/index.htm,Vanderbilt Mansion National Historic Site,vama,41.79697937,-73.94205557,National Historic Site
45408368-12DB-4950-92A8-E26AC85E3724,https://www.nps.gov/vick/index.htm,Vicksburg National Military Park,vick,32.3621286,-90.85030186,National Military Park
DFCBAD2C-0B0A-47E8-9C3C-BF55BB3409B2,https://www.nps.gov/vive/index.htm,Vietnam Veterans Memorial,vive,38.89096297,-77.04765735,
B2178CA4-35DE-4827-9B7A-B25FAAE1E69B,https://www.nps.gov/vicr/index.htm,Virgin Islands Coral Reef National Monument,vicr,18.28996918,-64.70683395,National Monument
C65070FE-942C-4E00-8C2B-64CA33C85B4A,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,viis,18.34279656,-64.74194451,National Park
859727CB-2812-40DF-B8DB-D4AE9EA00089,https://www.nps.gov/voya/index.htm,Voyageurs National Park,voya,48.48370609,-92.8382913,National Park
46CA5FAF-2AEE-4795-B609-8CB81F9FBBEC,https://www.nps.gov/waco/index.htm,Waco Mammoth National Monument,waco,31.60465887,-97.17606143,National Monument
8DFC9C19-FF0A-4B48-A34F-FD3D02BFE100,https://www.nps.gov/waca/index.htm,Walnut Canyon National Monument,waca,35.16822994,-111.5024239,National Monument
D44FE5CB-71B4-4B7C-A52A-41BE9D9211B3,https://www.nps.gov/wapa/index.htm,War In The Pacific National Historical Park,wapa,13.43795691,144.6922461,National Historical Park
37E34290-2E37-4A67-8C95-7A3442F354B1,https://www.nps.gov/wamo/index.htm,Washington Monument,wamo,38.88948,-77.035207,
3D547E73-F0BF-4FEA-9CAC-9611D024E2FF,https://www.nps.gov/waro/index.htm,Washington-Rochambeau Revolutionary Route National Historic Trail,waro,40.0958204557,-74.8563515109,National Historic Trail
BE27CCA2-1ECA-4A6A-90E7-8EB38029FEF3,https://www.nps.gov/waba/index.htm,Washita Battlefield National Historic Site,waba,35.62083963,-99.70445143,National Historic Site
EA86FED8-2E03-467A-A8BD-4F032A647F35,https://www.nps.gov/wefa/index.htm,Weir Farm National Historical Park,wefa,41.25886268,-73.45452542,National Historical Park
89730CB2-BB7D-400B-AF35-5F95A574D97D,https://www.nps.gov/whis/index.htm,Whiskeytown National Recreation Area,whis,40.61359941,-122.6022657,National Recreation Area
32D2B528-193E-43FA-BF38-32493D9E317D,https://www.nps.gov/whsa/index.htm,White Sands National Park,whsa,32.77907858,-106.3333461,National Park
10505DA0-A627-47EA-8533-5C67C3B2AF15,https://www.nps.gov/whmi/index.htm,Whitman Mission National Historic Site,whmi,46.04119286,-118.4629388,National Historic Site
8CB65BC9-2A9D-4AA0-A5E2-B64E9CDA1575,https://www.nps.gov/wiho/index.htm,William Howard Taft National Historic Site,wiho,39.11970352,-84.50758951,National Historic Site
2067FAB2-41D4-43DF-8142-9B1FC40AFDFC,https://www.nps.gov/wicr/index.htm,Wilson's Creek National Battlefield,wicr,37.1000127,-93.40986704,National Battlefield
37C48EE0-2881-4D22-8F91-A249AE3B0CD0,https://www.nps.gov/wica/index.htm,Wind Cave National Park,wica,43.58012365,-103.4394709,National Park
CEC8BD62-9229-4455-ABE8-F4310F4AB623,https://www.nps.gov/wing/index.htm,Wing Luke Museum Affiliated Area,wing,47.59820859,-122.3228912,Affiliated Area
72F41D84-A8ED-47FC-935A-2FD28C3C582E,https://www.nps.gov/wotr/index.htm,Wolf Trap National Park for the Performing Arts,wotr,38.93854526,-77.265089,
09689FA5-2147-4BF2-935C-AE92AB85A2E5,https://www.nps.gov/wori/index.htm,Women's Rights National Historical Park,wori,42.90817073,-76.81655558,National Historical Park
3B4879C9-E8D3-4B0C-9F6D-8345FAA298A6,https://www.nps.gov/wwim/index.htm,World War I Memorial,wwim,38.8959,-77.0329,
F85AF8D0-1B85-4B2C-9356-840A4AF6A354,https://www.nps.gov/wwii/index.htm,World War II Memorial,wwii,38.88923917,-77.0403759,
B7944940-3FE5-4F9B-80AB-2FD78A4CDD48,https://www.nps.gov/wrst/index.htm,Wrangell - St Elias National Park & Preserve,wrst,61.4182147,-142.6028439,National Park & Preserve
E2AE772D-7A2B-49CC-9AFA-E8F068506B22,https://www.nps.gov/wrbr/index.htm,Wright Brothers National Memorial,wrbr,36.01637713,-75.66997163,National Memorial
686C8EC8-5487-43B9-B5E8-FCABD56227F0,https://www.nps.gov/wupa/index.htm,Wupatki National Monument,wupa,35.55741077,-111.3957216,National Monument
F58C6D24-8D10-4573-9826-65D42B8B83AD,https://www.nps.gov/yell/index.htm,Yellowstone National Park,yell,44.59824417,-110.5471695,National Park
D09FF0F8-B16E-4D2B-9C37-03202D6B8176,https://www.nps.gov/york/index.htm,Yorktown Battlefield Part of Colonial National Historical Park,york,37.2195,-76.4983,Part of Colonial National Historical Park
4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,https://www.nps.gov/yose/index.htm,Yosemite National Park,yose,37.84883288,-119.5571873,National Park
9854D136-AFC0-4966-BB40-FE9323B56A49,https://www.nps.gov/yuho/index.htm,Yucca House National Monument,yuho,37.24778944,-108.6861274,National Monument
6F550E4D-AE26-4250-A674-397E2DF88092,https://www.nps.gov/yuch/index.htm,Yukon - Charley Rivers National Preserve,yuch,65.0935608,-142.7960021,National Preserve
41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,https://www.nps.gov/zion/index.htm,Zion National Park,zion,37.29839254,-113.0265138,National Park
