park_code,activity_id,activity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp
yose,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,5FF5B286-E9C3-430E-B612-3380D8138600,Ice Skating,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,B204DE60-5A24-43DD-8902-C81625A09A74,Living History,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,4D06CEED-90C6-4B69-B264-32CC90B69BA6,Tubing,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
yose,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,CA,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,37.84883288,-119.5571873,National Park,https://www.nps.gov/yose/index.htm,Yosemite National Park,19.0,49.2,4.0,29.6,11.7,23.5,26.7,51.7
zion,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,07CBCA6A-46B8-413F-8B6C-ABEDEBF9853E,Canyoneering,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
zion,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,UT,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,37.29839254,-113.0265138,National Park,https://www.nps.gov/zion/index.htm,Zion National Park,41.5,75.2,18.4,38.9,26.8,30.4,40.5,58.8
badl,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
badl,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,SD,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,43.68584846,-102.482942,National Park,https://www.nps.gov/badl/index.htm,Badlands National Park,56.2,79.2,18.0,25.9,12.5,41.4,46.9,60.8
bibe,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
bibe,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,TX,C9056F71-7162-4208-8AE9-2D0AEFA594FD,29.29817767,-103.2297897,National Park,https://www.nps.gov/bibe/index.htm,Big Bend National Park,78.7,96.8,42.0,55.8,30.0,55.6,74.8,96.9
brca,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
brca,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,UT,6B1D053D-714F-46D1-B410-04BE868F14C1,37.58399144,-112.1826689,National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon National Park,39.4,62.0,14.1,29.5,15.3,21.0,40.2,50.6
cany,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cany,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,UT,319E07D8-E176-41F8-98A9-1E3F8099D0AB,38.24555783,-109.8801624,National Park,https://www.nps.gov/cany/index.htm,Canyonlands National Park,58.9,82.9,18.7,35.3,32.8,41.3,49.2,69.8
cave,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,BA316D0F-92AE-4E00-8C80-DBD605DC58C3,Caving,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
cave,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,NM,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,32.14089463,-104.5529688,National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns National Park,70.3,90.8,34.1,44.5,28.7,48.4,65.4,83.2
