park_code,park_states,park_id,park_name,amenity_id,amenity_name,activity_id,activity_name,park_designation,park_url,park_latitude,park_longitude,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,8386EEAF-985F-4DE8-9037-CCF91975AC94,Hunting and Gathering,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,8A1C7B17-C2C6-4F7C-9539-EA1E19971D80,Water Skiing,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
grte,WY,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,Grand Teton National Park,,,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,National Park,https://www.nps.gov/grte/index.htm,43.81853565,-110.7054666,22.8,56.6,3.9,23.7,2.8,25.8,32.5,50.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
havo,HI,D9BF4288-9AC3-4526-9598-BE8920839ACC,Hawaiʻi Volcanoes National Park,,,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,National Park,https://www.nps.gov/havo/index.htm,19.3355036,-155.4700257,56.6,65.3,44.3,74.2,52.7,69.3,55.5,75.6
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,7779241F-A70B-49BC-86F0-829AE332C708,Playground,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
indu,IN,473EFACE-EE15-4A4F-AA6C-666810A9E27D,Indiana Dunes National Park,,,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,National Park,https://www.nps.gov/indu/index.htm,41.63765525,-87.09647445,62.3,85.3,21.7,27.2,16.3,37.3,57.6,75.5
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,4D224BCA-C127-408B-AC75-A51563C42411,Paddling,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,42CF4021-8524-428E-866A-D33097A4A764,SCUBA Diving,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
isro,MI,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Isle Royale National Park,,,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,National Park,https://www.nps.gov/isro/index.htm,48.01145819,-88.82780657,50.5,74.3,4.4,17.3,7.7,22.0,53.7,56.9
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
pefo,AZ,1ABD0EFF-AC09-4EA1-8CC1-2351A3E160D0,Petrified Forest National Park,,,0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,National Park,https://www.nps.gov/pefo/index.htm,34.98387664,-109.7877678,48.1,82.1,22.8,48.3,34.7,39.8,51.5,70.8
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
sagu,AZ,A6F169CF-B830-499C-A5EB-A35138C77589,Saguaro National Park,,,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,National Park,https://www.nps.gov/sagu/index.htm,32.20909636,-110.7574974,70.2,94.8,51.9,66.1,42.5,63.7,67.2,88.5
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
viis,VI,C65070FE-942C-4E00-8C2B-64CA33C85B4A,Virgin Islands National Park,,,1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,National Park,https://www.nps.gov/viis/index.htm,18.34279656,-64.74194451,78.4,87.1,74.2,78.3,71.3,76.9,82.5,89.3
